,photo_url,link,name,central_distance,sustainability,rating,review_count,room_description,room_specifics,price,original_price,neighborhood_city,comfort_rating,start_date,end_date,name,description
232,https://cf.bstatic.com/xdata/images/hotel/square200/329854499.webp?k=955d788bc652d7ee4a62b810331fd84840a5ac260d009cd27989e4eebe9b905a&o=,https://www.booking.com/hotel/es/nhlahabana.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=232&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785477&all_sr_blocks=9066726_93708914_0_2_0&highlighted_blocks=9066726_93708914_0_2_0&matching_block_id=9066726_93708914_0_2_0&sr_pri_blocks=9066726_93708914_0_2_0__124850&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,NH Paseo de la Habana,4.7,3.0,7.9,2405.0,Standard Double or Twin Room with Extra bed (2 Adults + 1 Child),Beds: 1 double or 2 twins,1249,,"Chamartín, Madrid",,2024/06/03,2024/06/09,NH Paseo de la Habana,"NH Paseo de la Habana is a modern hotel located 984 feet from the Santiago Bernabeu stadium and less than 10 minutes' walk from Paseo de la Castellana and Madrid’s Palacio de Congresos.
The bright, air-conditioned rooms at NH Paseo de La Habana come with a flat-screen TV,  mini-bar, safe and pillow menu. Their private bathrooms include a rain-effect shower or bath, a hairdryer and a selection of toiletries.
NH Paseo de la Habana has a restaurant offering traditional Spanish dishes.  Guests can enjoy a varied buffet breakfast.  There is also a coffee shop and bar on-site. The hotel has a 24-hour reception and offers free WiFi throughout.
The hotel is just 1312 feet from the nearest shops and restaurants, and 1476 feet from Colombia Metro station. The airport can be reached in 20 minutes by metro."
233,https://cf.bstatic.com/xdata/images/hotel/square200/378338174.webp?k=a8b64a8a575c4cabcfe8c02747f23f2c1e2c9c8bf60f5f7373faa0fb96227610&o=,https://www.booking.com/hotel/es/sonder-santa-ana.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=233&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785477&all_sr_blocks=871295105_355831830_2_0_0&highlighted_blocks=871295105_355831830_2_0_0&matching_block_id=871295105_355831830_2_0_0&sr_pri_blocks=871295105_355831830_2_0_0__135957&from=searchresults#hotelTmpl,Sonder Santa Ana,300.0,,8.7,1481.0,Studio Apartment,1 queen bed,1360,,"Madrid City Center, Madrid",9.5,2024/06/03,2024/06/09,Sonder Santa Ana,"Sonder Santa Ana features accommodations within 500 yards of the center of Madrid, with free Wifi and a kitchen with an oven, a microwave, and a toaster. This recently renovated condo hotel is located a 9-minute walk from Plaza Mayor and 0.6 miles from Mercado San Miguel. Atocha Train Station is a 16-minute walk away, and Thyssen-Bornemisza Museum is 0.4 miles from the condo hotel.
At the condo hotel, every unit is fitted with a wardrobe, a flat-screen TV, a private bathroom, bed linen, and towels. A fridge, a stovetop, and kitchenware are also available, as well as a coffee machine and a kettle.
Dining options are available close to the condo hotel.
Popular points of interest near Sonder Santa Ana include Puerta del Sol, Gran Via Station Metro Station, and Reina Sofia Museum. The nearest airport is Adolfo Suarez Madrid-Barajas Airport, 8.1 miles from the accommodation."
234,https://cf.bstatic.com/xdata/images/hotel/square200/168010742.webp?k=bc3d6659c61d69273fd563e6d928b1f6e50a8a5b6341ba3f550f03777923260a&o=,https://www.booking.com/hotel/es/avenida-de-america-tijcal-madrid.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=234&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785477&all_sr_blocks=293236703_381738787_2_0_0&highlighted_blocks=293236703_381738787_2_0_0&matching_block_id=293236703_381738787_2_0_0&sr_pri_blocks=293236703_381738787_2_0_0__69400&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Avenida De America Tijcal,3.5,2.0,8.8,2786.0,Standard Studio Twin,2 twin beds,694,,"Salamanca, Madrid",,2024/06/03,2024/06/09,Avenida De America Tijcal,"Avenida De America Tijcal offers accommodations in Madrid, 2.1 miles from Santiago Bernabéu Stadium and 2.4 miles from Thyssen-Bornemisza Museum. Among the facilities at this property are a 24-hour front desk and an elevator, along with free Wifi throughout the property. The accommodation features full-day security, luggage storage space, and organizing tours for guests.
At the condo hotel, each unit includes air conditioning, a flat-screen TV with cable channels, a kitchen, a dining area, a safety deposit box, and a private bathroom with a walk-in shower, a hair dryer, and free toiletries. A microwave, a toaster, and fridge are also available, as well as a coffee machine and a kettle. At the condo hotel, every unit is fitted with bed linen and towels.
Guests can also relax in the shared lounge area.
Retiro Park is 2.5 miles from the condo hotel, while Gran Via Station Metro Station is 2.6 miles from the property. The nearest airport is Adolfo Suarez Madrid-Barajas Airport, 9.3 miles from Avenida De America Tijcal."
235,https://cf.bstatic.com/xdata/images/hotel/square200/448455729.webp?k=be94641802069231499709e6e37f20cd7c62ef5fcbd22c494759afe16942d83a&o=,https://www.booking.com/hotel/es/londres.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=235&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785477&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__99720&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Petit Palace Preciados,200.0,2.0,8.2,2718.0,Double Basic,1 full bed,997,,"Madrid City Center, Madrid",9.7,2024/06/03,2024/06/09,Petit Palace Preciados,"Petit Palace Preciados is located 820 feet from the famous Gran Vía Avenue. Rooms include a flat-screen TV, and free WiFi are available.
The Petit Palace Preciados features contemporary décor and wooden floors.
A buffet breakfast is served every morning. During the summer guests can also enjoy breakfast outside on the terrace.
Sol, Callao and Gran Vía Metro Stations are within 5 minutes' walk of the Petit Palace. Discounts on nearby parking facilities are also available.
Petit Palace Preciados is just 2 minutes' walk from Puerta del Sol and Gran Via Avenue. Both Plaza Mayor Square and the Royal Palace are less than 0.6 mi away."
236,https://cf.bstatic.com/xdata/images/hotel/square200/253169129.webp?k=dacc1e4988378411b964502780f9120ac6419cdf54cbca6a2dfb627af7cb24a9&o=,https://www.booking.com/hotel/es/freedom-madrid.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=236&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785477&all_sr_blocks=417198903_127164019_2_0_0&highlighted_blocks=417198903_127164019_2_0_0&matching_block_id=417198903_127164019_2_0_0&sr_pri_blocks=417198903_127164019_2_0_0__100500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Hotel Freedom,0.6,1.0,8.4,957.0,Twin Room,"3 beds (2 twins, 1 sofa bed)",1005,,"Madrid City Center, Madrid",9.4,2024/06/03,2024/06/09,Hotel Freedom,"Well set in the Madrid City Center district of Madrid, Hotel Freedom is located a 11-minute walk from Atocha Train Station, 0.7 miles from Plaza Mayor and a 13-minute walk from Mercado San Miguel. With free WiFi, this 2-star hotel offers a 24-hour front desk and a concierge service. The property is a 7-minute walk from Reina Sofia Museum, and within half a mile of the city center.
At the hotel, all rooms come with a desk. Complete with a private bathroom equipped with a shower and a hairdryer, all guest rooms at Hotel Freedom have a flat-screen TV and air conditioning, and some rooms here will provide you with a terrace. At the accommodation every room comes with bed linen and towels.
Popular points of interest near Hotel Freedom include Puerta del Sol, Puerta de Toledo and Retiro Park. The nearest airport is Adolfo Suarez Madrid-Barajas Airport, 9.3 miles from the hotel."
237,https://cf.bstatic.com/xdata/images/hotel/square200/352801810.webp?k=429d4fb74b9a74be834c9820218ab343028ee815957ba320d0b5810dfed7867d&o=,https://www.booking.com/hotel/es/marco-polo-residence.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=237&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785477&all_sr_blocks=789304204_351007155_2_0_0&highlighted_blocks=789304204_351007155_2_0_0&matching_block_id=789304204_351007155_2_0_0&sr_pri_blocks=789304204_351007155_2_0_0__80892&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Marco Polo Residence Hostal Boutique,1.5,1.0,8.4,634.0,Deluxe Double Room,1 full bed,809,,"Moncloa-Aravaca, Madrid",,2024/06/03,2024/06/09,Marco Polo Residence Hostal Boutique,"Offering free WiFi, Marco Polo Residence Hostal Boutique offers accommodations in Madrid, a 8-minute walk from Plaza de España Metro Station and 0.7 miles from Royal Palace of Madrid. Popular points of interest nearby include Plaza Mayor, Puerta del Sol and Casa de Campo. The property is non-smoking throughout and is located a 4-minute walk from Temple of Debod.
At the hotel, each room includes a desk. Complete with a private bathroom equipped with a shower and a hairdryer, the rooms at Marco Polo Residence Hostal Boutique have a flat-screen TV and air conditioning, and some rooms have a balcony. At the accommodation rooms are equipped with bed linen and towels.
Popular points of interest near Marco Polo Residence Hostal Boutique include Gran Via, Gran Via Station Metro Station and Mercado San Miguel. The nearest airport is Adolfo Suarez Madrid-Barajas Airport, 12 miles from the hotel."
238,https://cf.bstatic.com/xdata/images/hotel/square200/335065533.webp?k=06e53ba9711d0f9211d361af970c2e9fb748b960f8b1f491e30bddf321871182&o=,https://www.booking.com/hotel/es/meliamadridprincesa.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=238&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785477&all_sr_blocks=9179801_91989186_2_34_0&highlighted_blocks=9179801_91989186_2_34_0&matching_block_id=9179801_91989186_2_34_0&sr_pri_blocks=9179801_91989186_2_34_0__158400&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Melia Madrid Princesa,1.5,1.0,8.4,1677.0,Twin Room,Beds: 1 double or 2 twins,1584,,"Moncloa-Aravaca, Madrid",,2024/06/03,2024/06/09,Melia Madrid Princesa,"Get the celebrity treatment with world-class service at Melia Madrid Princesa
With views of the Royal Palace, Meliá Princesa is a hotel located in Madrid, 8 minutes’ walk from Plaza España and Gran Via. It offers a gym. Free WiFi is offered throughout the property. Free access to heated indoor pool for guests.
The elegant rooms at the Meliá Madrid Princesa include a safe and a flat-screen TV. The private bathroom comes with free toiletries and a hairdryer.
The upper floors of the hotel are dedicated to The Level exclusive rooms, with panoramic views over the city or the mountains as well as specific superior services and facilities such as a wellness area. Guests can enjoy elegant and spacious rooms with pillow menu, private check-in and check-out space, Nespresso space with biodegradable coffee capsules, concierge service, a private area with drinks and snacks, private show cooking, and press in the lounge, among others.
Mosaico à la carte restaurant serves Mediterranean cuisine using traditional cooking recipes and seasonal products. Guests can also enjoy a hearty buffet breakfast. Complimentary coffee is offered in the early morning from 05:00 to 07:00. There is also a bar integrated in the reception and a 24-hour room service.
Oeste Park and the beautiful Debod Temple are 7 minutes’ walk from the Meliá Princesa. Ventura Rodríguez Metro Station, located next to the hotel, provides links to the center of town in around 10 minutes."
239,https://cf.bstatic.com/xdata/images/hotel/square200/415100418.webp?k=f2954867b0ec6556f670c6e3314621098a66a87e18d08d9bce93f8f4dd84c499&o=,https://www.booking.com/hotel/es/the-social-hub-madrid-4.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=239&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785477&all_sr_blocks=854736302_352958929_0_2_0&highlighted_blocks=854736302_352958929_0_2_0&matching_block_id=854736302_352958929_0_2_0&sr_pri_blocks=854736302_352958929_0_2_0__132030&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,The Social Hub Madrid 4 star,1.2,2.0,8.7,1080.0,King Room,1 king bed,1320,,"Moncloa-Aravaca, Madrid",,2024/06/03,2024/06/09,The Social Hub Madrid 4 star,"Located in Madrid, a 7-minute walk from Plaza de España Metro Station, The Social Hub Madrid 4 star provides accommodations with a seasonal outdoor swimming pool, private parking, a fitness center and a shared lounge. With free WiFi, this 4-star hotel has a terrace and a bar. The property has room service, a 24-hour front desk and luggage storage for guests.
The hotel will provide guests with air-conditioned rooms with a closet, a coffee machine, a minibar, a safety deposit box, a flat-screen TV and a private bathroom with a shower.
At The Social Hub Madrid 4 star you'll find a restaurant serving Spanish, Local and International cuisine. Vegetarian, vegan and gluten-free options can also be requested.
You can play table tennis at the accommodation, and bike rental is available.
Popular points of interest near The Social Hub Madrid 4 star include Royal Palace of Madrid, Temple of Debod and Gran Via. The nearest airport is Adolfo Suarez Madrid-Barajas Airport, 12 miles from the hotel."
240,https://cf.bstatic.com/xdata/images/hotel/square200/50308270.webp?k=1e5097eb4da13b7b868d44218575461296630dc4f7a64f82b585cf4026722f52&o=,https://www.booking.com/hotel/es/eurostars-madrid-tower.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=240&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785477&all_sr_blocks=1219601_265586470_2_2_0&highlighted_blocks=1219601_265586470_2_2_0&matching_block_id=1219601_265586470_2_2_0&sr_pri_blocks=1219601_265586470_2_2_0__126905&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Eurostars Madrid Tower,7.0,3.0,8.7,4735.0,Superior Double or Twin Room,Multiple bed types,1269,,"Fuencarral-El Pardo, Madrid",,2024/06/03,2024/06/09,Eurostars Madrid Tower,"Get the celebrity treatment with world-class service at Eurostars Madrid Tower
This sophisticated hotel is located in the 235-yard high SyV Tower, and includes a gym and spa. All rooms have superb views of Madrid as well as free Wi-Fi and flat-screen TVs.
The Eurostars Madrid Tower can be found in the Cuatro Torres business area, on Paseo de la Castellana. Begoña Metro Station is just 328 feet away, and nearby Chamartín Station offers easy access to the city center.
All of the Eurostar Madrid's rooms have a pillow menu. They have wooden floors and large windows, and spacious modern bathrooms. All rooms are equipped with steam brush for clothes and a hair care set.
The Madrid Tower’s restaurant is located on the 30th floor, and has panoramic views of the city. It serves classic Mediterranean dishes. There is also a piano bar.
The hotel offers easy access to the A-1 and M-11 motorways. Real Madrid's football stadium, the Santiago Bernabéu, is just 1.9 mi away. Barajas Airport can be reached in 14 minutes by car."
241,https://cf.bstatic.com/xdata/images/hotel/square200/197282892.webp?k=4fb2ca2088fc501982ee3db1f81b5d2d4a205fc26c8151bbaa9223dd78ce3b52&o=,https://www.booking.com/hotel/es/pullman-madrid-airport-feria.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=241&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785477&all_sr_blocks=9362720_93709717_2_34_0&highlighted_blocks=9362720_93709717_2_34_0&matching_block_id=9362720_93709717_2_34_0&sr_pri_blocks=9362720_93709717_2_34_0__95400&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Pullman Madrid Airport & Feria,9.0,2.0,8.2,2062.0,Superior Twin Room,2 twin beds,954,,"Barajas, Madrid",,2024/06/03,2024/06/09,Pullman Madrid Airport & Feria,"This hotel, next to the IFEMA and Palacio de Congresos business centers, offers rooms with free WiFi and a 32-inch plasma TV.
Pullman Madrid Airport & Feria features a seasonal outdoor pool and sun terrace. Guests have free access to the on-site gym. Olivar De La Hinojosa Golf Club is just 0.6 mi away.
All soundproofed rooms at the Madrid Airport & Feria have a mini-bar and some rooms come with a bathrobe and slippers. The private bathrooms include a hairdryer and a bathtub or hydromassage shower. Some rooms include free accommodations and breakfast for one child under 12.
The hotel’s restaurant serves Mediterranean and international food. The Cosmopolitan Bar offers an extensive menu. There is also room service.
Pullman Madrid Airport & Feria is 328 feet from Campo de las Naciones Metro Station. You can reach Madrid city center in 15 minutes from the hotel."
242,https://cf.bstatic.com/xdata/images/hotel/square200/336975649.webp?k=fda4f64dab472fbd6669f32de2e8be8c1757914c561e67948482089f3b494884&o=,https://www.booking.com/hotel/es/suites-madrid.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=242&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785477&all_sr_blocks=1731524_325484733_0_2_0&highlighted_blocks=1731524_325484733_0_2_0&matching_block_id=1731524_325484733_0_2_0&sr_pri_blocks=1731524_325484733_0_2_0__94472&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Hotel Suites Feria de Madrid,6.6,1.0,8.0,2802.0,Twin Room,2 twin beds,945,,"Hortaleza, Madrid",,2024/06/03,2024/06/09,Hotel Suites Feria de Madrid,"This modern hotel is located in Madrid’s Arturo Soria neighborhood, just 5 minutes’ drive from the IFEMA Trade Fair. It offers a 24-hour reception, and a bar with terrace.
Each bright, spacious room at Hotel Suites Feria de Madrid has a functional design and air conditioning. Rooms include a TV, mini-bar and a private bathroom with amenities and a hairdryer.
Less than 0.6 mi from the Hotel Suites Feria de Madrid, the Palacio de Hielo Shopping Center includes restaurants and an ice skating rink. Madrid Barajas Airport and Real Madrid’s Santiago Bernabeu Stadium are within a 15-minute drive.
Esperanza Metro Station is only 984 feet from the Hotel Suites Feria de Madrid. Regular bus services to the city center also stop nearby."
243,https://cf.bstatic.com/xdata/images/hotel/square200/280447172.webp?k=595590a702915d82b9f9c7d6eaba163fb619c05ebba4a1320e7da7b79bc922af&o=,https://www.booking.com/hotel/es/coolrooms-atocha.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=243&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785477&all_sr_blocks=357290102_118301698_0_2_0&highlighted_blocks=357290102_118301698_0_2_0&matching_block_id=357290102_118301698_0_2_0&sr_pri_blocks=357290102_118301698_0_2_0__223500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,CoolRooms Palacio de Atocha,450.0,3.0,9.4,978.0,Premium,1 king bed,2235,,"Madrid City Center, Madrid",9.6,2024/06/03,2024/06/09,CoolRooms Palacio de Atocha,"Located in Madrid, 2625 feet from Puerta del Sol, CoolRooms Palacio de Atocha features accommodations with a restaurant, private parking, a bar and a garden. Boasting family rooms, this property also provides guests with a terrace. The accommodations offers a 24-hour front desk, airport transfers, room service and free WiFi.
The rooms are fitted with air conditioning, a flat-screen TV with satellite channels, a kettle, a shower, a hairdryer and a wardrobe. At the hotel rooms come with a private bathroom with free toiletries.
Guests at CoolRooms Palacio de Atocha can enjoy an à la carte breakfast prepared upon request.
Popular points of interest near the accommodations include Mercado San Miguel, Prado Museum and Plaza Mayor. The nearest airport is Adolfo Suarez Madrid-Barajas Airport, 8.1 mi from CoolRooms Palacio de Atocha."
244,https://cf.bstatic.com/xdata/images/hotel/square200/95556032.webp?k=58d87c2da67c72c1d8d89bc1dc49b09fe46fcc88473ac61ff0d7faaee4ab40b6&o=,https://www.booking.com/hotel/es/miau.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=244&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785477&all_sr_blocks=1226001_333379906_0_2_0&highlighted_blocks=1226001_333379906_0_2_0&matching_block_id=1226001_333379906_0_2_0&sr_pri_blocks=1226001_333379906_0_2_0__138225&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Hotel Miau,400.0,1.0,8.6,2194.0,Double Room,1 full bed,1382,,"Madrid City Center, Madrid",9.7,2024/06/03,2024/06/09,Hotel Miau,"The small and charming Hotel Miau is a 19th-Century building in the famous Plaza Santa Ana. Free Wi-Fi is available in all rooms.
The rooms in the Hotel Miau are comfortable and decorated in a simple, contemporary style. Some have views of the Plaza Santa Ana.
The Plaza Santa Ana is one of Madrid’s liveliest squares, with plenty of bars and restaurants. From here you can reach many of the main tourist sites on foot, including the Puerta del Sol, the Plaza Mayor, the Prado and the Thyssen-Bornemisza. The Teatro Español is next door. Reduced-price parking is available nearby."
245,https://cf.bstatic.com/xdata/images/hotel/square200/231233368.webp?k=a6e6a0fc0724f297427d92812aff48f37eac77ce676543445be93d526e193151&o=,https://www.booking.com/hotel/es/hesperiamadrid.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=245&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785477&all_sr_blocks=9181249_91463011_2_2_0&highlighted_blocks=9181249_91463011_2_2_0&matching_block_id=9181249_91463011_2_2_0&sr_pri_blocks=9181249_91463011_2_2_0__191700&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Hyatt Regency Hesperia Madrid,2.7,3.0,8.5,673.0,Deluxe King Room,1 king bed,1917,,"Chamberi, Madrid",,2024/06/03,2024/06/09,Hyatt Regency Hesperia Madrid,"Get the celebrity treatment with world-class service at Hyatt Regency Hesperia Madrid
The elegant and welcoming Hyatt Regency Hesperia Madrid is a five-star hotel strategically located in the heart of Madrid, right in the Paseo de la Castellana and next to the art triangle formed by the Thyssen, Prado and Reina Sofia Museums and the financial district of Azca. It is also very close to the Jorge Juan passage and the city's fashionable restaurants.
 The El Corte Inglés department store with its luxury brand departments and the ""Golden Mile"" are within walking distance of the hotel. The hotel’s strategic location makes it the ideal choice for combining business trips with the cultural, art, leisure and gastronomic offerings that the city has to offer.
The elegant rooms at the Hyatt Regency Hesperia Madrid include a 65"" flat screen TV equipped with a ChromeCast system, a Nespresso coffee maker, a kettle, a rain shower, a pillow menu and luxury amenities. Room service is available 24 hours a day and free WiFi in the whole building is featured.
We offer a number of unique gastronomic options. La Manzana restaurant, with its characteristic interior courtyard and its play on lights, offers the possibility of enjoying creative cuisine in an exclusive space. Next to La Manzana, the distinctive Mery Bárbola offers cocktails and a selection of signature tapas in a relaxed atmosphere. In addition, for those looking for signature cuisine, Dani García offers two new gastronomic proposals: Leña, which breaks with all the stereotypes of a traditional steakhouse, combines innovation, tradition and product in the best way and the Smoked Room restaurant, awarded with 2 Michelin Stars, offers an exclusive culinary journey and a unique gastronomic experience.
The hotel roof comes with a gym, with impressive views of Madrid. There are also 9 meeting rooms and a business center with a computer and printer.
Hyatt Regency Hesperia Madrid is located opposite the National Natural History Museum and less than 1.2 mi from the Bernabéu Stadium and with the city's most exclusive shops. Gregorio Marañón Metro Station is 164 ft away, while direct airport trains stop at Nuevos Ministerios Station, within a 10-minute walk."
